id,general_name,certificate_owner,brand_owner,consumer_price,unit_price,irc,gtin,emergency_licence,license_expire_date,response_code
640,IBUPROFEN GEL TOPICAL 5 % 60GRAM,ایران آوند فر,ایران آوند فر,209500,209500,3637739053344044,06261124020181,,1406/09/18,200
641,IBUPROFEN GEL TOPICAL 5 % 60GRAM,پارس دارو,پارس دارو,40000,40000,4101227692855878,06260113770014,,,200
642,IBUPROFEN GEL TOPICAL 5 % 50GRAM,کیش مدیفارم,کیش مدیفارم,40000,40000,9471081041137653,06260509313313,,,200
643,IBUPROFEN GEL TOPICAL 5 % 60GRAM,داروئی و بهداشتی لقمان,داروئی و بهداشتی لقمان,-,40000,7431704179915479,06261207055871,,,200
644,IBUPROFEN GEL TOPICAL 5 % 60GRAM,سبحان دارو,سبحان دارو,209500,209500,8498418089758008,06260538423731,,1405/05/09,200
645,IBUPROFEN GEL TOPICAL 5 % 50GRAM,داروسازی رها اصفهان,داروسازی رها اصفهان,177300,177300,8578376030397068,06260616590553,,1406/09/10,200
646,"GLATIRAMER ACETATE INJECTION, SOLUTION PARENTERAL 20 mg/1mL",داروسازی زهراوی,داروسازی زهراوی,2298202,1149101,6324265923505526,06260155970434,,,200
647,"GLATIRAMER ACETATE INJECTION, SOLUTION PARENTERAL 20 mg/1mL",دارو سازی اسوه,دارو سازی اسوه,8043707,1149101,5530343161847728,06260174450382,,1402/08/14,200
648,METFORMIN HYDROCHLORIDE / GLIBENCLAMIDE TABLET ORAL 500 mg/2.5 mg,داروسازی فاتک شیمی پارس,داروسازی فاتک شیمی پارس,725000,7250,2893065660207235,06260781800259,,1401/09/25,200
649,METFORMIN HYDROCHLORIDE / GLIBENCLAMIDE TABLET ORAL 500 mg/2.5 mg,داروئی ارایشی وبهداشتی مینو,داروئی ارایشی وبهداشتی مینو,-,-,7059821102672146,06260764902000,,,200
650,METFORMIN HYDROCHLORIDE / GLIBENCLAMIDE TABLET ORAL 500 mg/2.5 mg,داروئی و بهداشتی لقمان,داروئی و بهداشتی لقمان,725000,7250,6264252893356048,06261207055833,,1404/09/10,200
651,METFORMIN HYDROCHLORIDE / GLIBENCLAMIDE TABLET ORAL 500 mg/2.5 mg,باختر  بیوشیمی,باختر  بیوشیمی,217500,7250,7205098016230879,06260483515413,,1404/02/21,200
652,METFORMIN HYDROCHLORIDE / GLIBENCLAMIDE TABLET ORAL 500 mg/2.5 mg,کیش مدیفارم,کیش مدیفارم,-,-,1602129906809149,06260509314471,,,200
653,METFORMIN HYDROCHLORIDE / GLIBENCLAMIDE TABLET ORAL 500 mg/2.5 mg,داروسازی تهران شیمی,داروسازی تهران شیمی,725000,7250,6546034188021919,06260136667131,,1396/08/20,200
654,OPIUM TINCTURE ORAL 10 mg/1mL 250MILLILITER,کارخانجات دارو پخش,کارخانجات دارو پخش,333000,333000,1988788710236904,06260132427531,,,200
655,METFORMIN HYDROCHLORIDE / PIOGLITAZONE TABLET ORAL 500 mg/15 mg,باختر  بیوشیمی,باختر  بیوشیمی,208890,6963,9081431931955833,06260483515710,,1402/09/13,200
656,METFORMIN HYDROCHLORIDE / PIOGLITAZONE TABLET ORAL 500 mg/15 mg,داروسازی امین,داروسازی امین,-,-,8924591428815494,06260154967701,,,200
657,METFORMIN HYDROCHLORIDE / PIOGLITAZONE TABLET ORAL 500 mg/15 mg,داروسازی تهران شیمی,داروسازی تهران شیمی,-,-,5339448381603247,06260136667216,,,200
658,METFORMIN HYDROCHLORIDE / PIOGLITAZONE TABLET ORAL 500 mg/15 mg,داروئی و بهداشتی لقمان,داروئی و بهداشتی لقمان,-,-,4727414930209940,06261207092005,,,200
659,"IPRATROPIUM BROMIDE / FENOTEROL HYDROBROMIDE AEROSOL, METERED RESPIRATORY 20 ug/50 ug/1{dose} 200DOSE",شفا یاب گستر,Boehringer Ingelheim,2087000,2087000,4182091125969823,04048846010872,,1406/02/11,200
660,CIPROFLOXACIN (AS HYDROCHLORIDE) OINTMENT OPHTHALMIC 0.3 % 5GRAM,ایران دارو,ایران دارو,-,0,2768523116862203,06260155500235,,,200
661,"DEFERIPRONE TABLET, DELAYED RELEASE ORAL 500 mg",داروسازی آوه سینا,داروسازی آوه سینا,2989920,37374,0243856373690200,06260617400011,,,200
662,ADULT COLD PREPARATIONS (1-2) TABLET ORAL 325 mg/5 mg,داروسازی امین,داروسازی امین,398500,7970,8515991512488296,06260154967060,,1402/07/23,200
664,ADULT COLD PREPARATIONS (1-2) TABLET ORAL 325 mg/5 mg,داروئی ارایشی وبهداشتی مینو,داروئی ارایشی وبهداشتی مینو,797000,7970,8969780241850694,06260764900624,,1399/04/23,200
665,ADULT COLD PREPARATIONS (1-2) TABLET ORAL 325 mg/5 mg,رامو فارمین,رامو فارمین,797000,7970,8437286827862896,06260166840061,,1404/12/07,200
666,ADULT COLD PREPARATIONS (1-1) TABLET ORAL 500 mg/5 mg,ایران دارو,ایران دارو,10000,1000,4761002022946306,06260155500181,,,200
667,ADULT COLD PREPARATIONS (1-1) TABLET ORAL 500 mg/5 mg,تدبیر کالای جم,تدبیر کالای جم,-,550,6079321127797117,06260589800390,,,200
668,ADULT COLD PREPARATIONS (1-1) TABLET ORAL 500 mg/5 mg,لابراتوار داروسازی و بهداشتی شفا,لابراتوار داروسازی و بهداشتی شفا,30000,1000,3489358703650452,06260343622855,,,200
669,"ADULT COLD PREPARATIONS (1-3) CAPSULE, LIQUID FILLED ORAL 200 mg/5 mg",بهستان فارمد,بهستان فارمد,-,-,9686297361480038,06260789500199,,,200
670,ADULT COLD PREPARATIONS (7-10) TABLET ORAL 15 mg/2 mg/30 mg/325 mg,داروسازی دکتر عبیدی,داروسازی دکتر عبیدی,26400,1650,6779419780008865,06260154600066,,1398/05/04,200
671,ADULT COLD PREPARATIONS (5-1) TABLET ORAL 325 mg/15 mg/5 mg,داروسازی جالینوس,داروسازی جالینوس,-,-,1066165099602265,,,,200
672,ADULT COLD PREPARATIONS (5-1) TABLET ORAL 325 mg/15 mg/5 mg,داروسازی دکتر عبیدی,داروسازی دکتر عبیدی,-,-,5587256749771038,,,,200
673,ADULT COLD PREPARATIONS (7-23) TABLET ORAL 15 mg/2 mg/5 mg/500 mg,داروسازی دکتر عبیدی,داروسازی دکتر عبیدی,216800,13550,3422877847132427,06260154600080,,1404/11/02,200
674,ADULT COLD PREPARATIONS (5-3) TABLET ORAL 500 mg/15 mg/5 mg,روزدارو,روزدارو,348000,11600,1900433386683389,06260165030241,,1404/06/28,200
675,ADULT COLD PREPARATIONS (5-1) TABLET ORAL 325 mg/15 mg/5 mg,دارو سازی تهران دارو,دارو سازی تهران دارو,57000,950,3617964004454655,06260153905360,,1395/02/10,200
676,ADULT COLD PREPARATIONS (5-1) TABLET ORAL 325 mg/15 mg/5 mg,دارو سازی تهران دارو,دارو سازی تهران دارو,57000,950,1703016217241233,06260153905377,,1395/02/10,200
677,ADULT COLD PREPARATIONS (5-1) TABLET ORAL 325 mg/15 mg/5 mg,داروسازی امین,داروسازی امین,435000,8700,5811100972515933,06260154967312,,1400/04/03,200
678,TEMOZOLOMIDE CAPSULE ORAL 250 mg,دارو سازی اسوه,دارو سازی اسوه,6000000,1200000,5385274724318711,06260174450528,,1399/07/21,200
679,"DOCETAXEL INJECTION, SOLUTION INTRAVENOUS 10 mg/1mL 16MILLILITER",شفا یاب گستر,Hospira,8450000,8450000,7852686229716061,05015997807810,,1398/04/22,200
680,"ACETAMINOPHEN INJECTION, SOLUTION INTRAVENOUS 10 mg/1mL 100MILLILITER",کی بی سی,کی بی سی,0,0,4295873346082092,06260154968159,,,200
681,"RIZATRIPTAN (AS BENZOATE) TABLET, ORALLY DISINTEGRATING ORAL 10 mg",تدبیر کالای جم,تدبیر کالای جم,639000,106500,3408205007409231,06260589800734,,1403/03/03,200
682,"LEVOFLOXACIN HEMIHYDRATE SOLUTION, DROPS OPHTHALMIC 0.5 % 5MILLILITER",تدبیر کالای جم,تدبیر کالای جم,233500,233500,1570682822804711,06260589802783,,1398/03/12,200
683,"LEVOFLOXACIN HEMIHYDRATE SOLUTION, DROPS OPHTHALMIC 0.5 % 5MILLILITER",اکبریه,Santen Oy,373000,373000,1396597175420124,06260539620177,,1398/02/28,200
684,"LEVOFLOXACIN HEMIHYDRATE SOLUTION, DROPS OPHTHALMIC 0.5 % 0.3MILLILITER",اکبریه,Santen Oy,0,0,4082572051757090,06260539620160,,1398/02/28,200
685,MEMANTINE HYDROCHLORIDE TABLET ORAL 20 mg,داروئی و بهداشتی لقمان,داروئی و بهداشتی لقمان,355170,11839,8993623296736796,06261207093781,,1395/08/01,200
686,CALCIPOTRIOL / BETAMETHASONE DIPROPIONATE OINTMENT TOPICAL 0.005 %/0.064 % 30GRAM,دارو سازی بهوزان,دارو سازی بهوزان,1751500,1751500,7179265054942278,06260160522185,,1397/07/15,200
687,CALCIPOTRIOL / BETAMETHASONE DIPROPIONATE OINTMENT TOPICAL 0.005 %/0.064 % 30GRAM,داروسازی ابوریحان,داروسازی ابوریحان,1751500,1751500,2622853468834445,06260164601879,,1404/07/19,200
688,"ACETAMINOPHEN TABLET, ORALLY DISINTEGRATING ORAL 125 mg",سجاد داروی شرق,سجاد داروی شرق,-,1900,2480468539670990,06260720900965,,,200
689,"ACETAMINOPHEN TABLET, ORALLY DISINTEGRATING ORAL 125 mg",تدبیر کالای جم,تدبیر کالای جم,250000,10000,2157131736861839,06260589800352,,1394/12/20,200
690,"AMINO ACID 5% WITH ELECTROLYTE INJECTION, SOLUTION INTRAVENOUS 2.5 mg/4.45 mg/4.28 mg/2.2 mg/2.35 mg/2.1 mg/0.8 mg/3.1 mg/5.75 mg/1.5 mg/5.25 mg/6 mg/2.8 mg/3.6 mg/2.75 mg/1.15 mg/0.4 mg/1.361 mg/0.964 mg/0.14 mg/2.453 mg/0.508 mg/3.581 mg/1mL 250MILLILITER",درمان آرا,B/braun,0,0,0128259785072240,06260606200783,,1398/12/17,200
691,"AMINO ACID 5% WITH ELECTROLYTE INJECTION, SOLUTION INTRAVENOUS 2.5 mg/4.45 mg/4.28 mg/2.2 mg/2.35 mg/2.1 mg/0.8 mg/3.1 mg/5.75 mg/1.5 mg/5.25 mg/6 mg/2.8 mg/3.6 mg/2.75 mg/1.15 mg/0.4 mg/1.361 mg/0.964 mg/0.14 mg/2.453 mg/0.508 mg/3.581 mg/1mL 500MILLILITER",درمان آرا,B/braun,250000,250000,8637729855166312,04030539125574,,1398/12/17,200
692,SOLIFENACIN SUCCINATE TABLET ORAL 5 mg,سبحان دارو,سبحان دارو,1425000,28500,7546432322658856,06260538412889,,1404/10/25,200
693,SOLIFENACIN SUCCINATE TABLET ORAL 5 mg,ایران دارو,ایران دارو,855000,28500,6006440326791271,06260155400313,,1404/10/06,200
695,SOLIFENACIN SUCCINATE TABLET ORAL 5 mg,صنعتی کیمیدارو,صنعتی کیمیدارو,855000,28500,0446452170434454,06260182927562,,1406/09/28,200
696,SOLIFENACIN SUCCINATE TABLET ORAL 5 mg,تدبیر کالای جم,تدبیر کالای جم,940500,31350,8791633175548002,06260589800338,,1404/05/28,200
697,SOLIFENACIN SUCCINATE TABLET ORAL 10 mg,صنعتی کیمیدارو,صنعتی کیمیدارو,1165800,38860,1405254472334573,06260182927517,,1406/09/28,200
698,SOLIFENACIN SUCCINATE TABLET ORAL 10 mg,ایران دارو,ایران دارو,1165800,38860,4275229008708792,06260155400320,,1402/08/11,200
700,"DULOXETINE CAPSULE, DELAYED RELEASE ORAL 20 mg",داروسازی آوه سینا,داروسازی آوه سینا,586650,19555,9556034973321924,06260617400882,,1397/12/16,200
702,"DULOXETINE CAPSULE, DELAYED RELEASE ORAL 20 mg",تدبیر کالای جم,تدبیر کالای جم,641400,21380,4866008278630316,06260589800055,,1403/12/21,200
703,"DULOXETINE CAPSULE, DELAYED RELEASE ORAL 20 mg",کیش مدیفارم,کیش مدیفارم,547540,19555,9490284800814954,06260509314402,,1405/07/16,200
704,"DULOXETINE CAPSULE, DELAYED RELEASE ORAL 20 mg",داروسازی آرام دارو گستر,داروسازی آرام دارو گستر,-,8000,2386718302344698,06265470100023,,,200
705,"DULOXETINE CAPSULE, DELAYED RELEASE ORAL 20 mg",ایران دارو,ایران دارو,586650,19555,3915342983672057,06260155500334,,1396/08/15,200
706,"DULOXETINE CAPSULE, DELAYED RELEASE ORAL 20 mg",داروسازی امین,داروسازی امین,1955500,19555,3145231782762513,06260154967404,,1396/12/19,200
707,PERITONEAL DIALYSIS IV ICODEXTRINE BASED SOLUTION INTRAPERITONEAL 7.5 g/100mL 2LITER,کار و اندیشه,Baxter Healthcare Ltd,783000,783000,3191980513242644,06261790200962,,1402/06/12,200
708,PERITONEAL DIALYSIS IV ICODEXTRINE BASED SOLUTION INTRAPERITONEAL 7.5 g/100mL 2LITER,کار و اندیشه,Baxter Healthcare Ltd,783000,783000,7571541747577425,06261790200955,,1402/06/12,200
709,DABIGATRAN ETEXILATE (AS MESYLATE) CAPSULE ORAL 75 mg,البرز دارو,البرز دارو,2269740,75658,4106127092884566,06260152471286,,,200
710,DABIGATRAN ETEXILATE (AS MESYLATE) CAPSULE ORAL 75 mg,داروسازی تولید دارو,داروسازی تولید دارو,1059212,75658,5749724993608402,06260803000278,,1404/08/29,200
711,DABIGATRAN ETEXILATE (AS MESYLATE) CAPSULE ORAL 75 mg,ایران دارو,ایران دارو,-,32000,7278252677602153,06260155500426,,,200
712,DABIGATRAN ETEXILATE (AS MESYLATE) CAPSULE ORAL 110 mg,البرز دارو,البرز دارو,3331020,111034,5302372990770320,06260152471293,,,200
713,DABIGATRAN ETEXILATE (AS MESYLATE) CAPSULE ORAL 110 mg,ایران دارو,ایران دارو,-,47000,8905925919605502,06260155500433,,,200
714,MOXIFLOXACIN (AS HYDROCHLORIDE) TABLET ORAL 400 mg,دارو سازی حکیم,دارو سازی حکیم,-,90000,3122691809556448,06260155891562,,,200
715,MOXIFLOXACIN (AS HYDROCHLORIDE) TABLET ORAL 400 mg,صنعتی کیمیدارو,صنعتی کیمیدارو,2700000,90000,6543189517787408,06260182928217,,,200
716,FINGOLIMOD CAPSULE ORAL 0.5 mg,دارو سازی اسوه,دارو سازی اسوه,16175970,539199,0249740791113445,06260174450566,,1401/12/04,200
717,FINGOLIMOD CAPSULE ORAL 0.5 mg,دارو سازی سها,دارو سازی سها,-,-,7983289155427793,06260154300027,,,200
718,ALENDRONIC ACID / COLECALCIFEROL TABLET ORAL 70 mg/70 ug,تدبیر کالای جم,تدبیر کالای جم,-,2700,0617741599540528,06260589800574,,,200
719,"GEMCITABINE HYDROCHLORIDE INJECTION, SOLUTION, CONCENTRATE PARENTERAL 10 mg/1mL 100MILLILITER",کاوش گستر دارو,Ebewe Pharma,2060000,2060000,0697383135376978,09088883508487,,1398/08/11,200
720,"GEMCITABINE HYDROCHLORIDE INJECTION, SOLUTION, CONCENTRATE PARENTERAL 100 mg/1mL 10MILLILITER",داروسازی سبحان انکولوژی,داروسازی سبحان انکولوژی,4407015,4407015,0565077078071427,06260607810653,,1405/06/02,200
721,"GEMCITABINE HYDROCHLORIDE INJECTION, SOLUTION, CONCENTRATE PARENTERAL 100 mg/1mL 2MILLILITER",داروسازی سبحان انکولوژی,داروسازی سبحان انکولوژی,1692900,1692900,5781713814872307,06260607810660,,1402/10/20,200
722,"GEMCITABINE HYDROCHLORIDE INJECTION, SOLUTION, CONCENTRATE PARENTERAL 10 mg/1mL 20MILLILITER",کاوش گستر دارو,Ebewe Pharma,532000,532000,2032512444802940,09088883508470,,1398/08/11,200
723,"PRAMIPEXOLE (AS DIHYDROCHLORIDE) TABLET, EXTENDED RELEASE ORAL 0.26 mg",شفا یاب گستر,Boehringer Ingelheim,2535000,84500,1662324996459043,04048846022158,,1406/03/01,200
724,OLOPATADINE HYDROCHLORIDE SPRAY NASAL 0.6 % 20MILLILITER,داروسازی رها اصفهان,داروسازی رها اصفهان,278200,278200,9740221006776950,06260616590713,,,200
725,AMLODIPINE (AS BESILATE) / VALSARTAN TABLET ORAL 10 mg/160 mg,داروسازی مداوا,Novartis,1120000,40000,6935657514007941,06260154812315,,1400/07/14,200
726,"AMINO ACID 10% WITH ELECTROLYTE INJECTION, SOLUTION INTRAVENOUS 5 mg/8.9 mg/8.56 mg/4.4 mg/4.7 mg/4.2 mg/1.6 mg/6.2 mg/11.5 mg/3 mg/10.5 mg/12 mg/5.6 mg/7.2 mg/5.5 mg/2.3 mg/0.4 mg/2.858 mg/0.36 mg/2.453 mg/0.508 mg/3.581 mg/1mL 500MILLILITER",درمان آرا,B/braun,0,0,9745030119469513,04030539125598,,1398/12/17,200
727,"AMINO ACID 10% WITH ELECTROLYTE INJECTION, SOLUTION INTRAVENOUS 5 mg/8.9 mg/8.56 mg/4.4 mg/4.7 mg/4.2 mg/1.6 mg/6.2 mg/11.5 mg/3 mg/10.5 mg/12 mg/5.6 mg/7.2 mg/5.5 mg/2.3 mg/0.4 mg/2.858 mg/0.36 mg/2.453 mg/0.508 mg/3.581 mg/1mL 250MILLILITER",درمان آرا,B/braun,0,0,4092960834857360,06260606200769,,1398/12/17,200
728,"DOXORUBICIN HYDROCHLORIDE (PEGYLATED) INJECTABLE, LIPOSOMAL PARENTERAL 2 mg/1mL 10MILLILITER",اکسیر نانو سینا,اکسیر نانو سینا,23760000,23760000,9425346585970500,06262078900024,,1402/11/28,200
729,"PEMETREXED INJECTION, POWDER, LYOPHILIZED, FOR SOLUTION PARENTERAL 500 mg",کی بی سی,Eli Lilly,-,21000000,7072001642258637,06260515600384,,1395/10/27,200
730,PRASUGREL TABLET ORAL 10 mg,داروسازی رها اصفهان,داروسازی رها اصفهان,-,-,4349076476866298,06260616590669,,,200
731,PRASUGREL TABLET ORAL 10 mg,البرز دارو,البرز دارو,-,-,6557714034420144,06260152412241,,,200
732,PRASUGREL TABLET ORAL 10 mg,ایران دارو,ایران دارو,568110,18937,0394990667713673,06260155500389,,1402/07/16,200
733,PRASUGREL TABLET ORAL 10 mg,سبحان دارو,سبحان دارو,-,-,9388805177769626,06260538412933,,,200
734,PRASUGREL TABLET ORAL 10 mg,دارو سازی سها,دارو سازی سها,-,-,2221272743800433,06260154320292,,,200
735,PRASUGREL TABLET ORAL 10 mg,داروسازی اکسیر,داروسازی اکسیر,-,-,8165385639949959,06260153058875,,,200
736,PRASUGREL TABLET ORAL 10 mg,داروسازی ابوریحان,داروسازی ابوریحان,-,-,5944414368899825,06260164601442,,,200
737,PRASUGREL TABLET ORAL 10 mg,باختر  بیوشیمی,باختر  بیوشیمی,568110,18937,5631199278789699,06260483515826,,1403/12/27,200
738,"DULOXETINE CAPSULE, DELAYED RELEASE ORAL 30 mg",ایران دارو,ایران دارو,699600,23320,8433248473090491,06260155500341,,1396/08/15,200
739,"DULOXETINE CAPSULE, DELAYED RELEASE ORAL 30 mg",داروئی و بهداشتی لقمان,داروئی و بهداشتی لقمان,2332000,23320,1680491690198258,06261207093859,,1404/10/20,200
740,"DULOXETINE CAPSULE, DELAYED RELEASE ORAL 30 mg",داروسازی آرام دارو گستر,داروسازی آرام دارو گستر,-,9000,8636659610951423,06265470100030,,,200
741,"DULOXETINE CAPSULE, DELAYED RELEASE ORAL 30 mg",سبحان دارو,سبحان دارو,1399200,23320,8362658506280058,06260538413336,,1405/12/03,200
742,"DULOXETINE CAPSULE, DELAYED RELEASE ORAL 30 mg",داروسازی سامی ساز,داروسازی سامی ساز,270000,9000,0196820259343747,06260482601018,,,200
743,"DULOXETINE CAPSULE, DELAYED RELEASE ORAL 30 mg",رامو فارمین,رامو فارمین,699600,23320,6985031490119896,06260166845622,,1401/06/12,200
744,"DULOXETINE CAPSULE, DELAYED RELEASE ORAL 30 mg",کیش مدیفارم,کیش مدیفارم,652960,23320,9623094690535680,06260509314396,,1405/07/16,200
745,"DULOXETINE CAPSULE, DELAYED RELEASE ORAL 30 mg",داروسازی امین,داروسازی امین,2332000,23320,8879196041142730,06260154967411,,1392/12/19,200
746,"DULOXETINE CAPSULE, DELAYED RELEASE ORAL 30 mg",تدبیر کالای جم,تدبیر کالای جم,769500,25650,4232366055103697,06260589800062,,1403/12/21,200
747,"DULOXETINE CAPSULE, DELAYED RELEASE ORAL 60 mg",سبحان دارو,سبحان دارو,1813500,36270,0177559089595091,06260538413343,,1405/12/03,200
748,"DULOXETINE CAPSULE, DELAYED RELEASE ORAL 60 mg",داروئی و بهداشتی لقمان,داروئی و بهداشتی لقمان,3627000,36270,9475124333016813,06261207093842,,1404/10/20,200
749,"DULOXETINE CAPSULE, DELAYED RELEASE ORAL 60 mg",تدبیر کالای جم,تدبیر کالای جم,1197000,39900,8495725561001963,06260589800079,,1403/12/23,200
750,"DULOXETINE CAPSULE, DELAYED RELEASE ORAL 60 mg",داروسازی آرام دارو گستر,داروسازی آرام دارو گستر,-,15000,3591760153297539,06265470100047,,,200
751,"DULOXETINE CAPSULE, DELAYED RELEASE ORAL 60 mg",داروسازی دکتر عبیدی,داروسازی دکتر عبیدی,1117200,39900,9761672369662439,06260154641786,,1406/04/10,200
752,"DULOXETINE CAPSULE, DELAYED RELEASE ORAL 60 mg",رامو فارمین,رامو فارمین,1088100,36270,5933906355896311,06260166845615,,1400/07/23,200
753,"DULOXETINE CAPSULE, DELAYED RELEASE ORAL 60 mg",کیش مدیفارم,کیش مدیفارم,1015560,36270,6063548886252571,06260509314389,,1405/07/16,200
755,"TRIPTORELIN (AS PAMOATE) INJECTION, POWDER, LYOPHILIZED, FOR SUSPENSION, EXTENDED RELEASE PARENTERAL 11.25 mg",گروه داروئی داریان سلامت,Ipsen,8965000,8965000,0915799387104409,03582186000465,,1401/12/07,200
756,POTASSIUM IODIDE TABLET ORAL 65 mg,داروسازی رها اصفهان,داروسازی رها اصفهان,-,2000,8907856176553013,06260616590560,,,200
757,"VANCOMYCIN (AS HYDROCHLORIDE) INJECTION, POWDER, FOR SOLUTION PARENTERAL 1 g",داروسازی جابرابن حیان,داروسازی جابرابن حیان,406000,406000,1800408808366825,06260155755451,,1403/05/11,200
758,IBUPROFEN INJECTION PARENTERAL 100 mg/1mL 4MILLILITER,داروسازی کاسپین تأمین,داروسازی کاسپین تأمین,1126565,225313,0488951219415948,06260157783407,,1400/10/19,200
759,IBUPROFEN INJECTION PARENTERAL 100 mg/1mL 8MILLILITER,داروسازی کاسپین تأمین,داروسازی کاسپین تأمین,254200,50840,9766020623534698,06260157783421,,1400/10/19,200
760,GEMIFLOXACIN TABLET ORAL 320 mg,داروسازی فاتک شیمی پارس,داروسازی فاتک شیمی پارس,-,34000,2106137962410561,06260781800389,,,200
761,GEMIFLOXACIN TABLET ORAL 320 mg,لابراتوارهای رازک,لابراتوارهای رازک,170000,34000,2138832684912339,06260154204998,,,200
762,GEMIFLOXACIN TABLET ORAL 320 mg,دارو سازی تهران دارو,دارو سازی تهران دارو,-,34000,7317732681207042,06260153906930,,,200
763,GEMIFLOXACIN TABLET ORAL 320 mg,داروسازی تولید دارو,داروسازی تولید دارو,840500,168100,7615733603885652,06260803000216,,1402/01/31,200
764,GEMIFLOXACIN TABLET ORAL 320 mg,داروسازی امین,داروسازی امین,1295620,129562,0034729431935404,06260154967800,,,200
765,VALSARTAN / HYDROCHLOROTHIAZIDE TABLET ORAL 320 mg/12.5 mg,داروسازی مداوا,Novartis,-,-,6549340940627516,06260154812261,,1395/11/17,200
766,AMLODIPINE (AS BESILATE) / VALSARTAN TABLET ORAL 5 mg/80 mg,داروسازی مداوا,Novartis,2940000,105000,9993201927305441,06260154812292,,1400/07/14,200
767,AMLODIPINE (AS BESILATE) / VALSARTAN TABLET ORAL 5 mg/80 mg,داروسازی امین,داروسازی امین,300000,10000,4584693902998265,06260154967596,,,200
768,AMLODIPINE (AS BESILATE) / VALSARTAN TABLET ORAL 5 mg/160 mg,داروسازی مداوا,Novartis,924000,33000,1916882704852935,06260154812308,,1400/03/05,200
769,"VALPROATE SODIUM TABLET, EXTENDED RELEASE ORAL 333 mg/145 mg",داروسازی رها اصفهان,داروسازی رها اصفهان,855000,28500,3648095087471144,06260616501368,,1403/08/10,200
770,PRASUGREL TABLET ORAL 5 mg,دارو سازی سها,دارو سازی سها,-,-,5951116827976837,06260154325280,,,200
771,PRASUGREL TABLET ORAL 5 mg,داروسازی اکسیر,داروسازی اکسیر,-,-,1254312109417209,06260153058868,,,200
772,PRASUGREL TABLET ORAL 5 mg,سبحان دارو,سبحان دارو,-,-,3019608590595760,06260538412926,,,200
773,PRASUGREL TABLET ORAL 5 mg,لابراتوارهای شهردارو,لابراتوارهای شهردارو,508200,16940,1102209621251016,06260195222180,,1397/09/26,200
774,PRASUGREL TABLET ORAL 5 mg,ایران دارو,ایران دارو,-,5500,0203569413933405,06260155500372,,,200
775,PRASUGREL TABLET ORAL 5 mg,داروسازی ابوریحان,داروسازی ابوریحان,-,-,9169208123855206,06260164601435,,,200
776,EVEROLIMUS TABLET ORAL 5 mg,داروسازی مداوا,Novartis,36000000,1200000,2583480869429025,06260154811998,,1402/12/29,200
777,"ACETAMINOPHEN / CODEINE PHOSPHATE CAPSULE, LIQUID FILLED ORAL 300 mg/20 mg",دارو سازی تهران دارو,دارو سازی تهران دارو,125000,2500,3022443643910018,06260153907012,,,200
778,"ACETAMINOPHEN / CODEINE PHOSPHATE CAPSULE, LIQUID FILLED ORAL 300 mg/20 mg",داروئی ارایشی وبهداشتی مینو,داروئی ارایشی وبهداشتی مینو,125000,2500,8187395447873502,6260764910425,,1397/05/13,200
779,"OCTREOTIDE (AS ACETATE) INJECTION, POWDER, LYOPHILIZED, FOR SUSPENSION, EXTENDED RELEASE PARENTERAL 30 mg",شفا یاب گستر,Novartis,118133000,118133000,1536799486892326,07612797318225,,1406/08/08,200
780,CYPROHEPTADINE HYDROCHLORIDE SOLUTION ORAL 2 mg/5mL 60MILLILITER,داروسازی امین,داروسازی امین,81600,81600,8430408538005799,06260154968258,,1404/04/26,200
781,CYPROHEPTADINE HYDROCHLORIDE SOLUTION ORAL 2 mg/5mL 200MILLILITER,داروسازی رها اصفهان,داروسازی رها اصفهان,424375,424375,7460641850312467,06260616590768,,1406/02/04,200
782,CYPROHEPTADINE HYDROCHLORIDE SOLUTION ORAL 2 mg/5mL 120MILLILITER,تدبیر کالای جم,تدبیر کالای جم,117900,117900,7846215252305923,06260589800635,,1394/12/20,200
783,DABIGATRAN ETEXILATE (AS MESYLATE) CAPSULE ORAL 150 mg,الحاوی,الحاوی,-,-,3126103049352558,06260171312669,,,200
784,DABIGATRAN ETEXILATE (AS MESYLATE) CAPSULE ORAL 150 mg,ایران دارو,ایران دارو,-,64000,9096288384271473,06260155500792,,,200
785,"QUETIAPINE (AS FUMARATE) TABLET, EXTENDED RELEASE ORAL 200 mg",تدبیر کالای جم,تدبیر کالای جم,780360,26012,2459421156322294,06260589800529,,1403/11/28,200
786,"GRANISETRON PATCH, EXTENDED RELEASE TRANSDERMAL 34.3 mg/52cm2",روژین دارو,Prostrakan,3000000,3000000,8940403783139678,00004274772601,,1400/02/26,200
787,SODIUM PHOSPHATE DIBASIC HEPTAHYDRATE / SODIUM PHOSPHATE MONOBASIC MONOHYDRATE ENEMA RECTAL 7 g/19 g/118mL,دارو سازی بهوزان,دارو سازی بهوزان,-,-,1690625728067817,06260160510854,,,200
788,PROGESTERONE TABLET VAGINAL 100 mg,دایا طب,Ferring Gmbh,0,0,9967953106974738,07640128542261,,1398/06/02,200
789,"DIPHTHERIA TOXOID / TETANUS TOXOID / PERTUSSIS / HAEMOPHILUS INFLUENZAE TYPE B / HEPATITIS B VACCINE INJECTION, SUSPENSION PARENTERAL 1 {dose} 0.5MILLILITER",اوین دارو,Bera Biotech Korea,-,-,7736120602501122,06261448300129,,1395/02/04,200
